IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP2;IP_PROP3;IP_PROP4;IP_PROP5;IP_PROP6;IP_PROP7;IP_PROP8;IP_PROP9;IP_PROP10;IP_PROP11;IP_PROP12;IP_PROP15;IP_PROP13;IP_PROP16;IP_PROP25;IP_PROP14;IP_PROP18;IP_PROP17;IC_GROUP0;IC_GROUP1;IC_GROUP2
350;Нижнее белье Ночь наступает;17;Y;;;;;text;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;"Милые и удобные трусики фирмы Vis-a-vis. Украшены очаровательным кружевом. Прекрасно сядут по фигуре и обеспечат максимальный комфорт. В комплекте двое трусиков.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Декоративные элементы:</b> Кружево</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Габариты предметов: </b>Высота посадки, 23.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Женский </li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;lingerie-night;500;;;;;company4;;;;235-83-xx;"Россия ""Интим в Семье""";95% хлопок, 5% эластан;;;/upload/iblock/db6/2x03h7030at1lx27hsyyba66t80rpri9.jpg;;;;;;Нижнее белье;;
350;Нижнее белье Ночь наступает;17;Y;;;;;text;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;"Милые и удобные трусики фирмы Vis-a-vis. Украшены очаровательным кружевом. Прекрасно сядут по фигуре и обеспечат максимальный комфорт. В комплекте двое трусиков.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Декоративные элементы:</b> Кружево</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Габариты предметов: </b>Высота посадки, 23.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Женский </li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;lingerie-night;500;;;;;company4;;;;235-83-xx;"Россия ""Интим в Семье""";95% хлопок, 5% эластан;;;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;;;;;;Нижнее белье;;
350;Нижнее белье Ночь наступает;17;Y;;;;;text;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;"Милые и удобные трусики фирмы Vis-a-vis. Украшены очаровательным кружевом. Прекрасно сядут по фигуре и обеспечат максимальный комфорт. В комплекте двое трусиков.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Декоративные элементы:</b> Кружево</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Габариты предметов: </b>Высота посадки, 23.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Женский </li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;lingerie-night;500;;;;;brand2;;;;235-83-xx;"Россия ""Интим в Семье""";95% хлопок, 5% эластан;;;/upload/iblock/837/v58wu62x2sn0jf5rjg02u1945bu5fys4.jpg;;;;;;Нижнее белье;;
350;Нижнее белье Ночь наступает;17;Y;;;;;text;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;"Милые и удобные трусики фирмы Vis-a-vis. Украшены очаровательным кружевом. Прекрасно сядут по фигуре и обеспечат максимальный комфорт. В комплекте двое трусиков.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Декоративные элементы:</b> Кружево</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Габариты предметов: </b>Высота посадки, 23.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Женский </li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;lingerie-night;500;;;;;brand2;;;;235-83-xx;"Россия ""Интим в Семье""";95% хлопок, 5% эластан;;;/upload/iblock/3b0/5m4hu3zx5i72ngig976m0x1ntkadddgw.jpg;;;;;;Нижнее белье;;
350;Нижнее белье Ночь наступает;17;Y;;;;;text;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;"Милые и удобные трусики фирмы Vis-a-vis. Украшены очаровательным кружевом. Прекрасно сядут по фигуре и обеспечат максимальный комфорт. В комплекте двое трусиков.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Декоративные элементы:</b> Кружево</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Габариты предметов: </b>Высота посадки, 23.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Женский </li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;lingerie-night;500;;;;;brand2;;;;235-83-xx;"Россия ""Интим в Семье""";95% хлопок, 5% эластан;;;/upload/iblock/66a/hxbbgdqdgyze23d312z6k1efmavwagw5.jpg;;;;;;Нижнее белье;;
350;Нижнее белье Ночь наступает;17;Y;;;;;text;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;"Милые и удобные трусики фирмы Vis-a-vis. Украшены очаровательным кружевом. Прекрасно сядут по фигуре и обеспечат максимальный комфорт. В комплекте двое трусиков.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Декоративные элементы:</b> Кружево</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Габариты предметов: </b>Высота посадки, 23.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Женский </li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;lingerie-night;500;;;;;brand2;;;;235-83-xx;"Россия ""Интим в Семье""";95% хлопок, 5% эластан;;;/upload/iblock/db6/2x03h7030at1lx27hsyyba66t80rpri9.jpg;;;;;;Нижнее белье;;
350;Нижнее белье Ночь наступает;17;Y;;;;;text;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;"Милые и удобные трусики фирмы Vis-a-vis. Украшены очаровательным кружевом. Прекрасно сядут по фигуре и обеспечат максимальный комфорт. В комплекте двое трусиков.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Декоративные элементы:</b> Кружево</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Габариты предметов: </b>Высота посадки, 23.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Женский </li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;lingerie-night;500;;;;;brand2;;;;235-83-xx;"Россия ""Интим в Семье""";95% хлопок, 5% эластан;;;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;;;;;;Нижнее белье;;
350;Нижнее белье Ночь наступает;17;Y;;;;;text;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;"Милые и удобные трусики фирмы Vis-a-vis. Украшены очаровательным кружевом. Прекрасно сядут по фигуре и обеспечат максимальный комфорт. В комплекте двое трусиков.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Декоративные элементы:</b> Кружево</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Габариты предметов: </b>Высота посадки, 23.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Женский </li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;lingerie-night;500;;;;;brand1;;;;235-83-xx;"Россия ""Интим в Семье""";95% хлопок, 5% эластан;;;/upload/iblock/837/v58wu62x2sn0jf5rjg02u1945bu5fys4.jpg;;;;;;Нижнее белье;;
350;Нижнее белье Ночь наступает;17;Y;;;;;text;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;"Милые и удобные трусики фирмы Vis-a-vis. Украшены очаровательным кружевом. Прекрасно сядут по фигуре и обеспечат максимальный комфорт. В комплекте двое трусиков.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Декоративные элементы:</b> Кружево</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Габариты предметов: </b>Высота посадки, 23.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Женский </li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;lingerie-night;500;;;;;brand1;;;;235-83-xx;"Россия ""Интим в Семье""";95% хлопок, 5% эластан;;;/upload/iblock/3b0/5m4hu3zx5i72ngig976m0x1ntkadddgw.jpg;;;;;;Нижнее белье;;
350;Нижнее белье Ночь наступает;17;Y;;;;;text;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;"Милые и удобные трусики фирмы Vis-a-vis. Украшены очаровательным кружевом. Прекрасно сядут по фигуре и обеспечат максимальный комфорт. В комплекте двое трусиков.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Декоративные элементы:</b> Кружево</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Габариты предметов: </b>Высота посадки, 23.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Женский </li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;lingerie-night;500;;;;;brand1;;;;235-83-xx;"Россия ""Интим в Семье""";95% хлопок, 5% эластан;;;/upload/iblock/66a/hxbbgdqdgyze23d312z6k1efmavwagw5.jpg;;;;;;Нижнее белье;;
350;Нижнее белье Ночь наступает;17;Y;;;;;text;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;"Милые и удобные трусики фирмы Vis-a-vis. Украшены очаровательным кружевом. Прекрасно сядут по фигуре и обеспечат максимальный комфорт. В комплекте двое трусиков.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Декоративные элементы:</b> Кружево</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Габариты предметов: </b>Высота посадки, 23.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Женский </li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;lingerie-night;500;;;;;brand1;;;;235-83-xx;"Россия ""Интим в Семье""";95% хлопок, 5% эластан;;;/upload/iblock/db6/2x03h7030at1lx27hsyyba66t80rpri9.jpg;;;;;;Нижнее белье;;
350;Нижнее белье Ночь наступает;17;Y;;;;;text;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;"Милые и удобные трусики фирмы Vis-a-vis. Украшены очаровательным кружевом. Прекрасно сядут по фигуре и обеспечат максимальный комфорт. В комплекте двое трусиков.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Декоративные элементы:</b> Кружево</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Габариты предметов: </b>Высота посадки, 23.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Женский </li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;lingerie-night;500;;;;;brand1;;;;235-83-xx;"Россия ""Интим в Семье""";95% хлопок, 5% эластан;;;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;;;;;;Нижнее белье;;
350;Нижнее белье Ночь наступает;17;Y;;;;;text;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;"Милые и удобные трусики фирмы Vis-a-vis. Украшены очаровательным кружевом. Прекрасно сядут по фигуре и обеспечат максимальный комфорт. В комплекте двое трусиков.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Декоративные элементы:</b> Кружево</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Габариты предметов: </b>Высота посадки, 23.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Женский </li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;lingerie-night;500;;;;;brand3;;;;235-83-xx;"Россия ""Интим в Семье""";95% хлопок, 5% эластан;;;/upload/iblock/837/v58wu62x2sn0jf5rjg02u1945bu5fys4.jpg;;;;;;Нижнее белье;;
350;Нижнее белье Ночь наступает;17;Y;;;;;text;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;"Милые и удобные трусики фирмы Vis-a-vis. Украшены очаровательным кружевом. Прекрасно сядут по фигуре и обеспечат максимальный комфорт. В комплекте двое трусиков.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Декоративные элементы:</b> Кружево</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Габариты предметов: </b>Высота посадки, 23.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Женский </li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;lingerie-night;500;;;;;brand3;;;;235-83-xx;"Россия ""Интим в Семье""";95% хлопок, 5% эластан;;;/upload/iblock/3b0/5m4hu3zx5i72ngig976m0x1ntkadddgw.jpg;;;;;;Нижнее белье;;
350;Нижнее белье Ночь наступает;17;Y;;;;;text;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;"Милые и удобные трусики фирмы Vis-a-vis. Украшены очаровательным кружевом. Прекрасно сядут по фигуре и обеспечат максимальный комфорт. В комплекте двое трусиков.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Декоративные элементы:</b> Кружево</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Габариты предметов: </b>Высота посадки, 23.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Женский </li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;lingerie-night;500;;;;;brand3;;;;235-83-xx;"Россия ""Интим в Семье""";95% хлопок, 5% эластан;;;/upload/iblock/66a/hxbbgdqdgyze23d312z6k1efmavwagw5.jpg;;;;;;Нижнее белье;;
350;Нижнее белье Ночь наступает;17;Y;;;;;text;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;"Милые и удобные трусики фирмы Vis-a-vis. Украшены очаровательным кружевом. Прекрасно сядут по фигуре и обеспечат максимальный комфорт. В комплекте двое трусиков.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Декоративные элементы:</b> Кружево</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Габариты предметов: </b>Высота посадки, 23.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Женский </li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;lingerie-night;500;;;;;brand3;;;;235-83-xx;"Россия ""Интим в Семье""";95% хлопок, 5% эластан;;;/upload/iblock/db6/2x03h7030at1lx27hsyyba66t80rpri9.jpg;;;;;;Нижнее белье;;
350;Нижнее белье Ночь наступает;17;Y;;;;;text;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;"Милые и удобные трусики фирмы Vis-a-vis. Украшены очаровательным кружевом. Прекрасно сядут по фигуре и обеспечат максимальный комфорт. В комплекте двое трусиков.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Декоративные элементы:</b> Кружево</li>

							<li><b>По назначению:</b> Повседневные</li>

							<li><b>Габариты предметов: </b>Высота посадки, 23.0 см</li>

							<li><b>Сезон:</b> круглогодичный</li>

							<li><b>Пол: </b>Женский </li>

							<li><b>Страна бренда:</b> Россия</li>

							<li><b>Страна производитель:</b> Китай</li>
							</ul>
							</div>
							</div>
						";html;lingerie-night;500;;;;;brand3;;;;235-83-xx;"Россия ""Интим в Семье""";95% хлопок, 5% эластан;;;/upload/iblock/f16/24bm4if220kkf65suo2axj9a9w5ob8rr.jpg;;;;;;Нижнее белье;;
359;Футболка Мужская Чистота;18;Y;;;;;text;/upload/iblock/5b3/pd3wurfis8oq01r0zokbnfqjq0057pl2.jpg;"Стильная футболка с V-образным вырезом горловины и короткими рукавами станет отличным дополнением к любому мужскому гардеробу. Модель выполнена из натурального хлопкового материала, приятного на ощупь.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина рукава: </b>Длинные, 19.0 см</li>

							<li><b>Габариты предметов:</b> Длина, 68.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Стиль:</b> Городской стиль</li>

							<li><b>Страна бренда:</b> Бельгия</li>

							<li><b>Страна производитель:</b> Бангладеш</li>
							</ul>
							</div>
							</div>
						";html;t-shirt-mens-purity;790;;;;;company3;;;;137-11-хх;"Бангладеш ""Уфиням""";трикотаж;;;/upload/iblock/55e/b0d0jd8s5108y278nweotz9uow9t2t1i.jpg;;;;;;Футболки;;
359;Футболка Мужская Чистота;18;Y;;;;;text;/upload/iblock/5b3/pd3wurfis8oq01r0zokbnfqjq0057pl2.jpg;"Стильная футболка с V-образным вырезом горловины и короткими рукавами станет отличным дополнением к любому мужскому гардеробу. Модель выполнена из натурального хлопкового материала, приятного на ощупь.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина рукава: </b>Длинные, 19.0 см</li>

							<li><b>Габариты предметов:</b> Длина, 68.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Стиль:</b> Городской стиль</li>

							<li><b>Страна бренда:</b> Бельгия</li>

							<li><b>Страна производитель:</b> Бангладеш</li>
							</ul>
							</div>
							</div>
						";html;t-shirt-mens-purity;790;;;;;company3;;;;137-11-хх;"Бангладеш ""Уфиням""";трикотаж;;;/upload/iblock/0f1/11sis6ktxth0gwuhchflvqflvtd3kzct.jpg;;;;;;Футболки;;
359;Футболка Мужская Чистота;18;Y;;;;;text;/upload/iblock/5b3/pd3wurfis8oq01r0zokbnfqjq0057pl2.jpg;"Стильная футболка с V-образным вырезом горловины и короткими рукавами станет отличным дополнением к любому мужскому гардеробу. Модель выполнена из натурального хлопкового материала, приятного на ощупь.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина рукава: </b>Длинные, 19.0 см</li>

							<li><b>Габариты предметов:</b> Длина, 68.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Стиль:</b> Городской стиль</li>

							<li><b>Страна бренда:</b> Бельгия</li>

							<li><b>Страна производитель:</b> Бангладеш</li>
							</ul>
							</div>
							</div>
						";html;t-shirt-mens-purity;790;;;;;company3;;;;137-11-хх;"Бангладеш ""Уфиням""";трикотаж;;;/upload/iblock/5b3/pd3wurfis8oq01r0zokbnfqjq0057pl2.jpg;;;;;;Футболки;;
359;Футболка Мужская Чистота;18;Y;;;;;text;/upload/iblock/5b3/pd3wurfis8oq01r0zokbnfqjq0057pl2.jpg;"Стильная футболка с V-образным вырезом горловины и короткими рукавами станет отличным дополнением к любому мужскому гардеробу. Модель выполнена из натурального хлопкового материала, приятного на ощупь.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина рукава: </b>Длинные, 19.0 см</li>

							<li><b>Габариты предметов:</b> Длина, 68.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Стиль:</b> Городской стиль</li>

							<li><b>Страна бренда:</b> Бельгия</li>

							<li><b>Страна производитель:</b> Бангладеш</li>
							</ul>
							</div>
							</div>
						";html;t-shirt-mens-purity;790;;;;;company4;;;;137-11-хх;"Бангладеш ""Уфиням""";трикотаж;;;/upload/iblock/55e/b0d0jd8s5108y278nweotz9uow9t2t1i.jpg;;;;;;Футболки;;
359;Футболка Мужская Чистота;18;Y;;;;;text;/upload/iblock/5b3/pd3wurfis8oq01r0zokbnfqjq0057pl2.jpg;"Стильная футболка с V-образным вырезом горловины и короткими рукавами станет отличным дополнением к любому мужскому гардеробу. Модель выполнена из натурального хлопкового материала, приятного на ощупь.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина рукава: </b>Длинные, 19.0 см</li>

							<li><b>Габариты предметов:</b> Длина, 68.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Стиль:</b> Городской стиль</li>

							<li><b>Страна бренда:</b> Бельгия</li>

							<li><b>Страна производитель:</b> Бангладеш</li>
							</ul>
							</div>
							</div>
						";html;t-shirt-mens-purity;790;;;;;company4;;;;137-11-хх;"Бангладеш ""Уфиням""";трикотаж;;;/upload/iblock/0f1/11sis6ktxth0gwuhchflvqflvtd3kzct.jpg;;;;;;Футболки;;
359;Футболка Мужская Чистота;18;Y;;;;;text;/upload/iblock/5b3/pd3wurfis8oq01r0zokbnfqjq0057pl2.jpg;"Стильная футболка с V-образным вырезом горловины и короткими рукавами станет отличным дополнением к любому мужскому гардеробу. Модель выполнена из натурального хлопкового материала, приятного на ощупь.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина рукава: </b>Длинные, 19.0 см</li>

							<li><b>Габариты предметов:</b> Длина, 68.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Стиль:</b> Городской стиль</li>

							<li><b>Страна бренда:</b> Бельгия</li>

							<li><b>Страна производитель:</b> Бангладеш</li>
							</ul>
							</div>
							</div>
						";html;t-shirt-mens-purity;790;;;;;company4;;;;137-11-хх;"Бангладеш ""Уфиням""";трикотаж;;;/upload/iblock/5b3/pd3wurfis8oq01r0zokbnfqjq0057pl2.jpg;;;;;;Футболки;;
359;Футболка Мужская Чистота;18;Y;;;;;text;/upload/iblock/5b3/pd3wurfis8oq01r0zokbnfqjq0057pl2.jpg;"Стильная футболка с V-образным вырезом горловины и короткими рукавами станет отличным дополнением к любому мужскому гардеробу. Модель выполнена из натурального хлопкового материала, приятного на ощупь.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина рукава: </b>Длинные, 19.0 см</li>

							<li><b>Габариты предметов:</b> Длина, 68.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Стиль:</b> Городской стиль</li>

							<li><b>Страна бренда:</b> Бельгия</li>

							<li><b>Страна производитель:</b> Бангладеш</li>
							</ul>
							</div>
							</div>
						";html;t-shirt-mens-purity;790;;;;;brand2;;;;137-11-хх;"Бангладеш ""Уфиням""";трикотаж;;;/upload/iblock/55e/b0d0jd8s5108y278nweotz9uow9t2t1i.jpg;;;;;;Футболки;;
359;Футболка Мужская Чистота;18;Y;;;;;text;/upload/iblock/5b3/pd3wurfis8oq01r0zokbnfqjq0057pl2.jpg;"Стильная футболка с V-образным вырезом горловины и короткими рукавами станет отличным дополнением к любому мужскому гардеробу. Модель выполнена из натурального хлопкового материала, приятного на ощупь.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина рукава: </b>Длинные, 19.0 см</li>

							<li><b>Габариты предметов:</b> Длина, 68.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Стиль:</b> Городской стиль</li>

							<li><b>Страна бренда:</b> Бельгия</li>

							<li><b>Страна производитель:</b> Бангладеш</li>
							</ul>
							</div>
							</div>
						";html;t-shirt-mens-purity;790;;;;;brand2;;;;137-11-хх;"Бангладеш ""Уфиням""";трикотаж;;;/upload/iblock/0f1/11sis6ktxth0gwuhchflvqflvtd3kzct.jpg;;;;;;Футболки;;
359;Футболка Мужская Чистота;18;Y;;;;;text;/upload/iblock/5b3/pd3wurfis8oq01r0zokbnfqjq0057pl2.jpg;"Стильная футболка с V-образным вырезом горловины и короткими рукавами станет отличным дополнением к любому мужскому гардеробу. Модель выполнена из натурального хлопкового материала, приятного на ощупь.
							<div>
							<br />
							</div>

							<div>
							<div><b>Дополнительное описание:</b></div>

							<div>
							<ul>
							<li><b>Длина рукава: </b>Длинные, 19.0 см</li>

							<li><b>Габариты предметов:</b> Длина, 68.0 см</li>

							<li><b>Сезон:</b> демисезон</li>

							<li><b>Пол:</b> Мужской</li>

							<li><b>Стиль:</b> Городской стиль</li>

							<li><b>Страна бренда:</b> Бельгия</li>

							<li><b>Страна производитель:</b> Бангладеш</li>
							</ul>
							</div>
							</div>
						";html;t-shirt-mens-purity;790;;;;;brand2;;;;137-11-хх;"Бангладеш ""Уфиням""";трикотаж;;;/upload/iblock/5b3/pd3wurfis8oq01r0zokbnfqjq0057pl2.jpg;;;;;;Футболки;;
